"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Romania","ROU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","197.739","197.788","208.596","188.44","183.093","187.895","179.426","193.747","191.001","208.403","202.453","205.32","196.973","207.638","194.751","198.776","200.198","204.719","206.041","211.745","221.285","220.106","216.039","224.223","222.137","231.906","229.035","235.06","235.149","231.881","231.66","237.734","249.866","251.133","255.112","260.158","269.413","265.252","253.907","245.968","234.963","237.555","249.208","264.047","269.48","251.118","240.451","227.141","216.013","210.755","208.261","199.374","197.39","186.459","185.802","185.508","177.712","167.36","163.187","155.262","164.649","",
"Russian Federation","RUS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","277.049","276.22","276.042","272.521","264.594","274.592","279.409","285.847","294.666","308.667","312.616","313.897","311.756","312.418","317.046","329.511","335.974","345.641","349.539","358.026","362.336","356.96","348.409","350.978","359.772","332.2","283.575","282.533","287.636","303.949","316.044","322.864","363.995","442.608","486.338","465.724","426.804","391.548","383.389","416.468","442.786","451.254","462.026","471.204","463.583","464.707","427.15","400.361","394.27","369.933","365.448","346.714","332.064","321.874","321.526","","","","","","","",
"Rwanda","RWA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","360.005","356.597","353.194","450.8","354.103","350.871","351.695","349.554","353.185","354.397","354.145","357.119","357.897","360.22","363.525","367.587","367.198","367.328","364.093","361.27","358.679","354.974","352.791","363.178","374.874","389.914","406.059","425.201","439.02","457.086","510.083","552.027","594.41","631.447","999.942","617.016","586.261","596.525","585.864","504.692","462.487","441.741","413.441","377.789","354.734","338.011","330.864","320.689","314.474","309.222","311.182","310.016","301.29","291.767","292.108","284.929","285.275","282.546","273.304","272.136","270.464","",
"South Asia","SAS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","389.353559719549","387.544176463024","384.237972711068","381.302959657979","377.850614610906","386.794051214226","379.94354059912","374.404996283682","356.742660282266","350.695226527411","348.157310274318","402.844456707931","333.135477531895","327.359176341027","322.124241198536","316.433932017287","312.511292053642","310.543064661713","308.62397172592","307.276449120586","303.893600195268","299.235812905909","294.699990794432","288.793205879021","284.480377471298","279.132889443451","273.378652665458","271.338013497642","269.170601757371","267.363380413028","263.693063107734","263.409700721794","258.983564552038","256.83909588926","255.174352461849","254.13930555386","252.714193064991","251.460995452254","248.307201247388","243.682924815149","243.977549422378","241.986826453499","238.093522140482","234.109268500418","230.810256691713","227.877781793545","224.752634759222","224.963943442757","225.021219322244","224.626709668969","221.860090278794","220.317760490895","217.2548859546","213.52246704056","207.866000343609","202.468469684935","197.915596086832","195.29110713429","193.45728111538","192.538585786093","200.990335785585","",
"Saudi Arabia","SAU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","383.752","378.775","373.454","370.352","367.198","359.841","358.926","354.323","346.209","337.556","330.235","320.192","311.581","300.84","289.663","277.224","271.685","258.867","252.239","243.072","231.073","223.39","210.936","203.609","198.054","192.047","186.83","185.778","180.37","176.315","170.897","169.86","163.404","158.964","157.109","153.152","153.928","153.415","146.747","148.217","145.028","135.453","131.653","129.212","125.585","117.877","115.76","112.847","110.625","108.462","107.731","99.763","98.539","98.106","98.183","98.495","98.799","100.027","101.809","100.896","108.383","",
"Sudan","SDN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","433.593","428.061","426.13","476.644","409.834","465.554","515.888","509.065","502.716","514.572","507.852","431.332","419.772","345.708","343.828","341.394","342.315","338.456","339.35","338.911","338.678","338.4","333.423","439.917","478.193","476.278","430.27","622.925","775.979","493.275","488.297","480.209","580.898","567.705","329.081","450.328","449.422","441.579","540.323","350.351","329.293","331.723","328.501","350.964","388.144","378.963","310.866","297.242","300.94","276.558","269.744","269.648","263.959","275.049","265.934","257.011","257.01","245.263","243.16","241.127","244.205","",
"Senegal","SEN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","429.807","429.272","428.625","430.226","430.095","428.734","428.604","426.408","424.129","421.821","420.753","419.308","415.233","406.224","404.213","397.369","390.202","382.847","375.863","368.076","360.183","355.375","348.599","345.36","338.204","333.668","323.121","315.939","309.251","304.746","300.716","296.909","297.154","297.667","293.168","292.576","292.052","295.64","299.204","293.064","291.876","288.618","282.572","279.511","270.197","263.054","257.684","251.461","246.275","242.969","237.527","233.924","236.298","232.259","225.862","226.353","220.363","219.588","213.609","213.154","218.124","",
"Singapore","SGP","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","272.01","260.127","250.702","250.995","247.104","241.787","236.341","234.809","233.686","229.396","226.359","225.34","224.097","217.679","213.732","206.126","202.229","196.664","191.663","188.238","185.499","183.132","180.185","174.452","166.287","157.129","148.566","142.2","143.214","140.809","140.276","137.76","134.539","131.877","129.575","127.992","121.967","114.662","107.133","101.768","96.383","95.813","95.822","96.388","93.318","88.885","85.514","83.127","80.426","77.232","74.273","71.801","69.489","66.841","65.729","64.373","63.077","61.249","59.264","56.933","58.622","",
"Solomon Islands","SLB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","471.66","463.111","452.401","442.984","433.144","423.109","413.547","404.388","393.627","384.262","374.984","365.842","358.033","350.773","344.256","359.576","332.527","333.231","322.19","318.273","314.425","311.126","307.331","305.099","302.535","298.946","299.21","292.113","288.877","285.429","282.071","278.653","275.536","271.712","267.919","264.303","259.929","257.039","253.172","250.075","246.532","243.507","239.844","236.792","233.087","229.906","226.47","225.647","220.018","217.889","213.9","211.065","207.986","205.577","203.57","198.706","195.542","192.357","189.397","185.829","185.69","",
"Sierra Leone","SLE","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","469.815","468.091","465.423","463.618","459.648","456.012","451.465","445.9","442.831","441.828","433.83","429.928","425.221","420.207","416.166","411.512","407.503","403.905","401.007","396.062","395.405","395.41","395.767","394.391","394.44","399.909","405.647","402.815","406.851","409.996","412.35","433.719","438.824","442.839","464.884","481.568","453.577","461.609","510.444","578.595","446.7","442.127","428.281","421.666","413.646","405.842","386.195","371.797","354.739","338.457","324.612","312.996","303.509","294.542","296.724","288.18","273.895","273.177","260.713","255.168","270.279","",
"El Salvador","SLV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","413.197","398.903","385.148","374.477","369.223","372.436","380.071","391.021","400.006","402.427","393.761","376.731","366.293","345.313","343.061","357.758","390.11","434.432","481.971","530.799","626.624","690.112","590.403","590.272","516.183","457.544","443.497","409.493","367.029","462.017","382.027","356.657","349.081","348.985","346.654","340.702","331.8","321.59","312.708","304.201","299.971","304.371","301.081","305.176","305.469","305.435","301.978","296.964","291.136","285.605","279.998","276.573","275.131","276.703","281.871","291.402","302.876","308.258","299.113","270.557","293.265","",
"San Marino","SMR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","443.189","442.08","438.601","436.115","433.841","431.134","428.711","426.359","424.083","421.882","419.813","417.699","415.515","413.391","436.26","432.428","428.551","405.276","411.816","401.498","399.7","397.977","396.641","393.353","390.49","394.798","394.733","386.142","579.641","514.035","510.176","688.988","645.031","372.451","378.015","376.066","378.397","376.865","371.476","374.564","370.798","369.641","369.789","374.348","377.066","374.158","379.36","384.247","377.452","364.902","392.414","375.559","365.258","356.271","358.042","350.86","356.221","346.042","337.836","325.25","356.462","",
"Serbia","SRB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","208.03","208.763","207.747","205.686","210.207","209.815","207.024","214.708","215.6","219.511","217.322","214.329","212.272","207.314","204.64","203.984","202.376","202.842","206.939","210.959","211.567","214.79","217.408","222.564","223.215","219.855","218.986","218.75","214.513","213.03","209.401","206.363","205.602","203.422","200.796","195.878","199.584","199.054","207.934","234.544","206.112","193.467","195.287","194.966","194.425","192.815","184.815","181.165","176.473","174.728","168.661","162.107","156.518","148.746","145.243","142.205","134.745","132.162","126.918","123.579","137.869","",
"Sub-Saharan Africa (excluding high income)","SSA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","467.761975282186","467.36441036559","457.380459658024","458.528931873311","454.291003527333","454.462511305744","455.302493154356","461.015862017115","453.950670735906","451.723687049028","440.874244228791","434.67396409584","435.102309356243","422.460922953231","419.961880488752","416.300569092556","411.497622139144","407.764245610163","407.903792825423","401.963507114597","398.625671628207","395.117504054235","395.147511327524","406.814728289755","413.225653170588","411.923967769422","410.19119854785","414.856832727731","421.03125271124","408.912084057609","415.896475946143","417.032801058771","424.510256085362","426.111331700506","418.544228349592","421.048975360305","426.977595763906","427.339340223367","439.986304192567","432.024277527919","418.931161393498","418.825956086672","417.812093080202","413.747938578117","409.7480948069","403.573322840367","394.565083769994","388.397631364559","382.113784533101","373.716735513393","365.512601661082","356.920803835544","349.743433945391","344.017766345738","338.528040917729","333.612293970861","326.682600250731","321.602378130793","317.215208900232","312.407918229714","322.018758960875","",
"South Sudan","SSD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","692.502","689.762","684.151","730.905","604.508","722.208","807.829","802.59","796.976","814.671","809.564","672.726","666.822","511.185","507.363","506.084","503.822","498.011","497.607","494.886","489.05","486.005","484.973","582.713","653.412","647.268","640.267","879.262","825.851","738.441","737.639","737.761","877.601","880.818","443.045","740.692","737.911","725.41","897.873","510.036","458.298","449.922","445.868","395.912","390.383","385.511","382.681","377.338","371.63","374.076","360.965","371.245","355.763","361.312","397.595","373.805","375.85","384.434","360.603","360.368","370.95","",
"Sub-Saharan Africa","SSF","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","467.764367756247","467.366407496836","457.384012685469","458.531928490739","454.301507865957","454.469098081151","455.303259444578","461.012410724775","453.950478619508","451.722441875941","440.873325875244","434.672524092352","435.098843638525","422.458043919947","419.957782742187","416.295406221548","411.491597326389","407.757180529993","407.895213624003","401.954409695452","398.616237086452","395.107453156277","395.136305868659","406.800425651688","413.209138327902","411.906930663471","410.17349631855","414.837075861585","421.007401224666","408.891911186786","415.877704259403","417.015111440438","424.493521353665","426.095078842866","418.528020362794","421.032990014178","426.958922276654","427.320123259159","439.963538597527","432.002086401165","418.910045577178","418.804610553918","417.789798595636","413.72460440963","409.725148807685","403.550420624429","394.542566814493","388.375188721693","382.091260978487","373.694679766086","365.490580330646","356.899009143659","349.722641509703","343.997624604955","338.509162790918","333.594262458607","326.665775907698","321.586208546372","317.199622342251","312.392830624309","322.004767782156","",
"Small states","SST","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","359.304781679161","354.837413323568","350.784381528263","356.660816865424","350.89400073919","342.61886885874","339.197541674018","337.684498326833","336.0361608832","341.985265601294","338.305457469559","333.989331225975","328.888970663532","324.07748350376","337.555414314846","330.804271128954","330.148632049707","322.808227209087","320.50532495238","317.264605270207","313.672191289496","311.330782451628","305.356753224857","303.625911339932","300.038709501064","295.802444423443","291.048282275558","288.553589401255","287.865007880452","274.217506163114","276.369331114495","280.237304724352","283.87999814489","285.958487358828","293.458927357316","296.867920779535","299.487724568652","306.138990287579","314.929221209837","320.801586225619","315.656078583885","318.832960856992","321.01335779405","319.90723202054","317.294795953475","312.952819731558","303.828229462029","293.486073972062","282.61800450447","274.650645536145","265.12493173882","259.471548673603","251.398844404135","243.944107958826","238.306615767621","230.514492454413","222.781440520031","217.307503042932","216.590008417879","215.835483832559","225.257182146125","",
"Sao Tome and Principe","STP","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","455.421","461.147","463.567","466.265","459.667","437.321","383.452","326.986","316.485","327.676","309.058","321.571","313.816","311.257","306.351","302.379","301.608","297.56","285.182","263.305","263.418","262.958","260.008","259.26","258.809","246.932","290.142","241.303","243.894","268.547","254.605","257.468","262.683","269.199","275.339","278.628","281.979","285.469","294.737","293.358","290.73","289.258","286.927","284.194","286.28","294.372","291.022","287.345","288.313","299.16","300.77","310.826","305.872","293.535","292.851","284.995","283.424","273.377","274.184","273.188","283.596","",
"Suriname","SUR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","383.73","373.171","360.346","351.767","339.907","351.524","349.156","346.458","344.882","343.297","341.872","343.043","344.125","342.649","340.846","339.226","337.657","336.098","333.333","332.858","331.7","329.38","328.181","327.855","325.636","325.204","337.962","336.45","334.314","318.604","317.303","315.402","315.309","310.671","306.393","308","305.323","304.528","310.791","315.515","316.678","317.951","319.758","320.482","306.713","297.957","289.897","281.134","272.827","263.841","261.45","262.864","265.425","266.785","264.791","248.34","233.877","221.756","220.823","225.85","220.551","",
"Slovak Republic","SVK","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","181.306","175.093","180.214","182.483","174.723","181.424","185.787","184.751","197.377","209.196","215.669","217.335","215.322","222.648","221.027","225.343","225.33","234.319","233.176","233.12","239.159","244.415","241.225","251.011","253.812","248.506","246.626","252.487","251.634","263.772","270.598","260.513","256.789","243.268","231.282","229.482","220.244","225.281","230.099","223.433","216.472","210.583","211.888","209.11","197.437","201.479","196.185","196.749","195.564","184.574","175.091","170.598","164.172","156.215","154.427","156.171","144.495","144.821","147.894","140.371","","",
"Slovenia","SVN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","256.983","248.292","239.51","225.918","240.887","221.915","218.479","206.041","207.895","203.582","213.897","201.126","186.767","180.221","183.499","179.693","171.916","168.105","170.244","161.651","166.365","152.943","140.076","148.874","139.605","133.547","124.194","120.569","111.445","110.594","106.14","94.604","101.185","97.882","90.934","87.09","87.422","","",
"Sweden","SWE","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","141.008","137.131","138.904","137.803","141.865","139.014","138.838","142.739","143.114","142.949","140.477","144.358","146.17","144.449","145.635","146.601","147.515","147.074","146.058","146.361","142.069","137.666","133.925","129.95","128.071","126.674","125.549","125.485","122.28","117.448","114.392","115.134","107.173","106.084","102.547","99.434","94.483","93.164","90.303","89.98","87.232","87.822","84.604","82.312","81.84","79.604","77.773","77.631","75.892","74.488","71.863","70.821","68.068","67.302","66.376","66.933","63.956","63.288","62.062","58.136","60.859","",
"Eswatini","SWZ","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","461.559","457.65","453.415","452.666","446.25","439.736","430.12","422.334","413.378","408.471","404.367","399.727","393.294","383.764","377.784","369.145","360.062","350.739","339.145","330.396","326.379","323.296","319.723","327.33","312.988","306.534","299.908","294.47","289.435","288.104","296.643","313.962","342.585","383.929","433.552","483.872","528.728","569.062","605.513","631.3","652.02","682.132","721.128","735.6","750.863","758.011","758.419","752.826","742.601","728.402","711.235","699.434","674.863","645.741","612.949","577.301","543.607","511.741","485.246","464.463","484.633","",
"Sint Maarten (Dutch part)","SXM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","480.623","478.08","476.457","474.662","511.05","490.212","459.483","442.084","452.891","444.824","435.771","426.67","416.054","406.68","397.577","388.322","379.07","370.051","361.539","352.107","346.178","338.588","331.112","323.329","315.355","309.495","301.802","295.911","275.09","284.252","298.71","306.248","318.209","323.288","316.796","319.843","307.704","304.922","296.545","292.185","284.516","280.392","274.677","259.227","254.464","246.325","240.163","232.129","225.424","217.677","210.951","196.719","194.958","193.033","195.351","195.915","196.079","193.818","191.428","188.008","203.992","",
"Syrian Arab Republic","SYR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","324.334","314.531","310.321","306.386","296.134","290.916","289.637","295.396","274.538","260.862","255.411","249.316","244.599","315.428","230.221","224.196","224.331","231.839","204.502","206.239","212.434","264.54","355.637","195.785","177.776","181.261","176.378","179.172","174.934","176.394","178.346","180.207","175.66","179.889","183.078","180.552","184.15","187.491","190.926","191.859","188.429","172.674","169.33","163.666","159.109","155.14","149.164","145.525","147.623","143.861","143.385","158.045","297.161","360.456","370.663","329.561","311.689","314.962","257.877","204.403","183.774","",
"Turks and Caicos Islands","TCA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","314.624","310.114","302.128","290.659","280.276","278.214","287.867","302.983","319.836","336.921","350.53","356.562","353.643","335.338","294.754","251.394","229.206","225.464","227.458","234.917","240.594","243.714","242.625","236.208","230.219","227.431","226.691","221.674","218.95","226.998","242.683","243.118","230.176","219.839","219.568","206.365","179.576","152.597","140.506","133.539","128.986","124.031","121.006","120.926","118.159","115.086","113.346","112.738","113.109","111.379","113.543","112.459","109.403","109.138","110.979","112.958","116.886","120.802","124.832","128.163","130.348","",
"Chad","TCD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","485.325","482.081","479.175","478.974","477.38","487.703","510.874","508.385","502.886","501.463","500.689","512.193","496.781","472.641","472.116","470.872","485.471","482.267","477.745","473.059","470.141","469.125","463.323","460.885","455.307","432.171","445.404","569.704","421.147","429.171","499.509","424.47","424.283","416.234","415.454","411.438","408.452","406.433","410.791","410.404","417.052","408.133","411.054","407.937","415.437","416.281","428.049","422.428","420.374","419.903","417.437","414.004","408.93","409.912","406.878","405.939","394.835","399.137","394.251","393.335","408.621","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","550.233943324352","488.739826525778","410.696319383328","403.983540747778","393.621869620172","405.717695193769","379.780403397743","365.092714072812","358.223381046811","347.444448036299","338.630270282863","325.701858980976","318.920452318138","306.045146784873","300.4507192384","289.634772505202","279.56179166948","271.61535221528","265.347839366701","258.044131151016","251.459063036744","245.502241256397","239.694835658886","235.107084021805","229.652972021399","224.585563957715","220.64041710487","215.816101142093","212.583933526605","208.226050711429","205.144507339124","200.142369474076","194.319308679615","190.442389586291","186.648144316982","183.112925527156","180.744305456423","176.902541005366","174.176987925355","171.897969306852","169.637506814893","167.044150889051","164.193555446024","162.833318087145","162.952593829101","159.064470309243","156.562811841152","155.336615175395","156.276414024873","152.436787611425","150.742013140332","148.886278786771","147.580067923842","145.951768598148","143.600863491334","141.991000418113","140.943137487","142.034908773473","136.872089537291","134.819482127612","136.206177614761","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","256.917899065838","255.498785626658","255.997922698592","251.381471976785","245.881466767646","250.924052348345","252.450584290514","257.661498571127","261.403951251052","270.33808266304","271.404268984209","272.990768765384","269.652552428786","270.455524539561","271.287924355511","279.491850968232","282.844634078752","289.360212703717","292.075703169359","296.487405598411","299.610006177516","295.161401864093","290.608275396557","291.919822833139","296.211058415762","283.287799080648","258.902254065268","258.78370630474","261.415290045391","268.970928036428","275.489382795154","283.235148328878","308.640762746599","337.621402174673","349.881794112619","345.208874014048","328.086359299589","312.171894532891","304.235703743448","316.79231387342","321.397522372402","322.196680231515","325.541145237671","327.190045628618","324.032554275923","323.376242405588","305.421310888288","294.225201363883","288.578306009511","271.246318374347","264.03026807543","254.441084555004","245.228759655024","237.173491615976","227.403382632883","","","","","","","",
"Togo","TGO","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","427.577","425.563","422.958","420.617","418.593","415.232","410.654","405.041","399.944","395.2","392.93","389.056","384.073","378.694","373.487","364.541","360.501","356.349","353.874","347.758","344.496","342.141","339.73","336.499","334.461","334.278","332.346","330.686","327.032","328.962","327.611","331.195","328.743","332.135","338.699","342.416","343.458","346.445","347.925","342.587","344.678","342.839","337.828","334.241","336.039","331.631","326.945","325.592","321.114","321.418","314.544","305.95","305.804","299.149","299.185","293.381","293.505","287.325","289.905","282.895","282.978","",
"Thailand","THA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","475.743","454.1","447.65","442.28","430.338","419.447","412.593","406.001","399.898","391.391","381.543","371.587","365.604","356.314","347.577","339.046","330.506","327.587","325.671","323.331","315.185","308.02","298.021","288.486","276.272","265.312","254.898","241.39","241.362","239.38","239.381","239.273","240.623","242.547","244.206","255.287","247.879","235.434","230.484","235.382","239.769","236.803","234.362","233.309","235.317","228.565","217.884","217.024","214.673","210.878","208.038","205.255","201.86","198.905","195.382","192.257","190.615","185.927","182.856","178.684","174.223","",
"Tajikistan","TJK","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","301.226","296.284","295.85","293.252","291.673","288.82","290.477","288.186","284.24","281.777","280.257","277.065","273.917","271.634","269.059","266.486","266.845","267.933","267.849","270.931","273.349","276.775","273.59","276.253","276.816","276.406","271.92","270.025","272.711","272.604","276.222","284.78","499","580","401.545","330.101","335.057","314.08","294.607","273.031","270.24","255.03","248.079","240.887","239.979","235.625","231.244","229.437","222.226","217.304","227.043","221.708","211.706","205.162","204.222","200.803","197.429","191.337","182.709","174.475","215.616","",
"Turkmenistan","TKM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","386.827","381.248","378.13","372.615","370.077","366.423","362.936","357.795","352.981","346.476","340.103","333.604","330.387","324.691","318.805","318.388","313.519","313.12","308.573","306.41","301.376","296.796","299.132","295.784","293.254","290.184","285.38","281.802","281.971","283.031","284.337","283.487","289.104","290.724","292.42","295.984","296.692","298.486","291.625","288.156","281.694","281.792","281.17","279.637","279.67","281.327","278.415","272.139","261.535","251.52","245.8","240.82","235.903","235.824","240.435","236.782","233.73","232.364","235.944","233.645","233.615","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","334.510289193356","328.40791465321","325.139953152845","321.382793407361","316.218728898022","313.701688736118","308.901762023277","306.382809687001","304.41882811404","301.916541171787","302.888042011289","294.103831761738","292.065038864487","286.769763538828","282.812582330786","279.408617297266","280.156260997072","277.060639297965","276.803869500228","275.64832353933","272.197483747392","269.03744110853","267.314745145753","260.970153391102","257.416413058176","253.344941659585","247.121606775778","243.516759865875","239.877311367071","239.153502098876","239.018156809917","236.232471630207","233.855393260262","231.562803329989","228.193286239888","226.584887993104","223.15251756349","220.168558785958","217.348935870391","214.146531255896","213.564879765703","211.894365086788","208.344416401591","206.126603846504","202.975755467115","198.277534108653","196.738662867762","195.49340576521","193.273078569646","190.773719495325","192.519923267107","186.17680725425","183.490804929576","179.476775333085","176.339431603463","176.594766657023","178.577846658526","175.904211284622","174.931032710574","172.499402914383","208.498437751431","",
"Timor-Leste","TLS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","618.174","613.274","608.307","604.317","599.925","590.411","582.432","573.337","567.353","561.512","556.035","549.305","542.112","533.97","554.552","883.172","879.537","888.014","901.016","898.85","873.44","865.247","856.022","847.878","833.272","827.558","821.05","810.18","804.228","466.888","455.283","458.316","443.058","433.587","419.818","422.733","415.994","412.276","414.585","522.986","306.146","297.362","288.512","280.295","272.174","264.367","255.65","248.537","242.043","236.123","230.99","226.472","222.413","218.741","214.904","210.56","206.658","202.873","199.551","196.525","191.889","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","404.664885315048","399.808290407928","403.370687206243","381.333197841289","373.85371928402","369.278785115999","368.154558852095","368.013606645511","364.776175930332","361.519261041751","357.242365078053","349.695274032789","345.160216335862","347.910017388826","337.95921232885","337.526592126048","334.189454339773","318.369536875961","315.921421641632","304.052741343876","317.01803902132","346.195084715997","348.076807263156","326.523655323555","299.7638038414","292.50490091104","291.529759977414","278.360847467786","276.022257736578","248.854700624071","251.697171127197","231.862170782087","223.531243636063","219.939041712399","222.469596360991","218.883125974322","214.985036352717","212.702976892789","210.197044208985","205.019651696414","201.7372796405","197.458157237727","193.270864704744","199.904068267244","195.344002562635","193.439877082917","195.778421150829","191.851661732436","186.561565198071","180.209350273941","179.219223952362","176.747906269283","179.790085909208","180.858797171022","175.095537747253","171.454378714807","171.103840264772","164.834613015822","159.647859623505","156.475978590977","169.523101615033","",
"Tonga","TON","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","363.377","360.442","357.693","354.778","352.129","349.971","347.648","345.493","343.423","340.518","338.885","337.426","336.962","335.301","333.169","331.123","328.358","327.573","324.097","321.832","319.849","317.879","317.987","316.155","314.824","312.421","310.78","309.124","307.425","305.645","303.751","301.448","299.186","296.69","293.958","291.137","287.989","284.068","281.257","277.737","273.926","269.741","265.489","261.938","257.949","254.364","251.366","247.682","245.224","246.325","242.812","242.122","241.005","239.685","238.599","237.489","236.478","235.438","234.26","232.709","231.988","",
"South Asia (IDA & IBRD)","TSA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","389.353559719549","387.544176463024","384.237972711068","381.302959657979","377.850614610906","386.794051214226","379.94354059912","374.404996283682","356.742660282266","350.695226527411","348.157310274318","402.844456707931","333.135477531895","327.359176341027","322.124241198536","316.433932017287","312.511292053642","310.543064661713","308.62397172592","307.276449120586","303.893600195268","299.235812905909","294.699990794432","288.793205879021","284.480377471298","279.132889443451","273.378652665458","271.338013497642","269.170601757371","267.363380413028","263.693063107734","263.409700721794","258.983564552038","256.83909588926","255.174352461849","254.13930555386","252.714193064991","251.460995452254","248.307201247387","243.682924815149","243.977549422378","241.986826453499","238.093522140482","234.109268500418","230.810256691713","227.877781793545","224.752634759222","224.963943442757","225.021219322244","224.626709668969","221.860090278794","220.317760490895","217.2548859546","213.52246704056","207.866000343609","202.468469684935","197.915596086832","195.29110713429","193.45728111538","192.538585786093","200.990335785585","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","467.764367756247","467.366407496836","457.384012685469","458.531928490739","454.301507865957","454.469098081151","455.303259444578","461.012410724775","453.950478619508","451.722441875941","440.873325875244","434.672524092352","435.098843638525","422.458043919947","419.957782742187","416.295406221548","411.491597326389","407.757180529993","407.895213624003","401.954409695452","398.616237086452","395.107453156277","395.136305868659","406.800425651688","413.209138327902","411.906930663471","410.17349631855","414.837075861585","421.007401224666","408.891911186786","415.877704259404","417.015111440438","424.493521353666","426.095078842866","418.528020362794","421.032990014178","426.958922276654","427.320123259159","439.963538597527","432.002086401165","418.910045577178","418.804610553918","417.789798595636","413.72460440963","409.725148807685","403.550420624429","394.542566814493","388.375188721693","382.091260978486","373.694679766085","365.490580330646","356.899009143659","349.722641509703","343.997624604955","338.509162790918","333.594262458607","326.665775907698","321.586208546372","317.199622342251","312.392830624309","322.004767782156","",
